alias,alias_norm,canonical_name,entityType,code,source_batch,source_file,source_field
SCD,scd,心脏性猝死,Complication,COMP-CARD-A72F9F86BA4A,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,abbr
SCD,scd,心脏性猝死,Complication,COMP-CARD-A72F9F86BA4A,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,abbr
Sudden cardiac death,suddencardiacdeath,心脏性猝死,Complication,COMP-CARD-A72F9F86BA4A,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,name_en
Sudden cardiac death,suddencardiacdeath,心脏性猝死,Complication,COMP-CARD-A72F9F86BA4A,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,name_en
Sudden cardiac death,suddencardiacdeath,心脏性猝死,Complication,COMP-CARD-A72F9F86BA4A,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,name_en
Sudden cardiac death,suddencardiacdeath,心脏性猝死,Complication,COMP-CARD-A72F9F86BA4A,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,name_en
心源性猝死,心源性猝死,心脏性猝死,Complication,COMP-CARD-A72F9F86BA4A,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
猝死,猝死,心脏性猝死,Complication,COMP-CARD-A72F9F86BA4A,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
猝死,猝死,心脏性猝死,Complication,COMP-CARD-A72F9F86BA4A,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
猝死,猝死,心脏性猝死,Complication,COMP-CARD-A72F9F86BA4A,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
猝死,猝死,心脏性猝死,Complication,COMP-CARD-A72F9F86BA4A,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
CA,ca,心脏骤停,Complication,COMP-CARD-0BB4844323FE,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,abbr
CA,ca,心脏骤停,Complication,COMP-CARD-0BB4844323FE,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,abbr
Cardiac arrest,cardiacarrest,心脏骤停,Complication,COMP-CARD-0BB4844323FE,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,name_en
Cardiac arrest,cardiacarrest,心脏骤停,Complication,COMP-CARD-0BB4844323FE,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,name_en
心搏骤停,心搏骤停,心脏骤停,Complication,COMP-CARD-0BB4844323FE,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
心搏骤停,心搏骤停,心脏骤停,Complication,COMP-CARD-0BB4844323FE,BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-VA-SCD-20260704-001_室性心律失常心脏性猝死_VA_SCD\05_data_instance\nodes_final.jsonl,aliases
Syncope,syncope,晕厥,Complication,COMP-CARD-1B8FE5C591C8,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,name_en
Syncope,syncope,晕厥,Complication,COMP-CARD-1B8FE5C591C8,BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter\05_data_instance\nodes_final.jsonl,name_en
一过性意识丧失,一过性意识丧失,晕厥,Complication,COMP-CARD-1B8FE5C591C8,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
一过性意识丧失,一过性意识丧失,晕厥,Complication,COMP-CARD-1B8FE5C591C8,BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter\05_data_instance\nodes_final.jsonl,aliases
黑矇,黑矇,晕厥,Complication,COMP-CARD-1B8FE5C591C8,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
黑矇,黑矇,晕厥,Complication,COMP-CARD-1B8FE5C591C8,BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter\05_data_instance\nodes_final.jsonl,aliases
心脏性猝死,心脏性猝死,猝死,Complication,COMP-CARD-TEXT-578BE2D590,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
心脏性猝死,心脏性猝死,猝死,Complication,COMP-CARD-TEXT-578BE2D590,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
心脏性猝死,心脏性猝死,猝死,Complication,COMP-CARD-TEXT-578BE2D590,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
TIA,tia,短暂性脑缺血发作,Complication,COMP-CARD-99BE6693AD6F,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
TIA,tia,短暂性脑缺血发作,Complication,COMP-CARD-99BE6693AD6F,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,abbr
TIA,tia,短暂性脑缺血发作,Complication,COMP-CARD-99BE6693AD6F,BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation\05_data_instance\nodes_final.jsonl,aliases
TIA,tia,短暂性脑缺血发作,Complication,COMP-CARD-99BE6693AD6F,BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation\05_data_instance\nodes_final.jsonl,abbr
Transient ischemic attack,transientischemicattack,短暂性脑缺血发作,Complication,COMP-CARD-99BE6693AD6F,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,name_en
Transient ischemic attack,transientischemicattack,短暂性脑缺血发作,Complication,COMP-CARD-99BE6693AD6F,BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation\05_data_instance\nodes_final.jsonl,name_en
Ischemic stroke,ischemicstroke,缺血性卒中,Complication,COMP-CARD-AB67F52B252A,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,name_en
Ischemic stroke,ischemicstroke,缺血性卒中,Complication,COMP-CARD-AB67F52B252A,BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation\05_data_instance\nodes_final.jsonl,name_en
Ischemic stroke,ischemicstroke,缺血性卒中,Complication,COMP-CARD-AB67F52B252A,BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter\05_data_instance\nodes_final.jsonl,name_en
卒中,卒中,缺血性卒中,Complication,COMP-CARD-AB67F52B252A,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
卒中,卒中,缺血性卒中,Complication,COMP-CARD-AB67F52B252A,BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation\05_data_instance\nodes_final.jsonl,aliases
卒中,卒中,缺血性卒中,Complication,COMP-CARD-AB67F52B252A,BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter\05_data_instance\nodes_final.jsonl,aliases
脑卒中,脑卒中,缺血性卒中,Complication,COMP-CARD-AB67F52B252A,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
脑卒中,脑卒中,缺血性卒中,Complication,COMP-CARD-AB67F52B252A,BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation\05_data_instance\nodes_final.jsonl,aliases
脑卒中,脑卒中,缺血性卒中,Complication,COMP-CARD-AB67F52B252A,BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter\05_data_instance\nodes_final.jsonl,aliases
肺血栓栓塞症,肺血栓栓塞症,肺栓塞,Complication,COMP-CARD-FULLBOOK-3164DCDE50,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
肺血栓栓塞症,肺血栓栓塞症,肺栓塞,Complication,COMP-CARD-FULLBOOK-3164DCDE50,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
脑血管意外,脑血管意外,脑卒中,Complication,COMP-CARD-TEXT-2EDA47E727,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
脑血管意外,脑血管意外,脑卒中,Complication,COMP-CARD-TEXT-2EDA47E727,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
Thromboembolism,thromboembolism,血栓栓塞,Complication,COMP-CARD-6BBCFB92F9E8,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,name_en
Thromboembolism,thromboembolism,血栓栓塞,Complication,COMP-CARD-6BBCFB92F9E8,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,name_en
Thromboembolism,thromboembolism,血栓栓塞,Complication,COMP-CARD-6BBCFB92F9E8,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,name_en
栓塞,栓塞,血栓栓塞,Complication,COMP-CARD-6BBCFB92F9E8,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
栓塞,栓塞,血栓栓塞,Complication,COMP-CARD-6BBCFB92F9E8,BATCH-CARD-CAD-20260623-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CAD-20260623-001\05_data_instance\nodes_final.jsonl,aliases
栓塞,栓塞,血栓栓塞,Complication,COMP-CARD-6BBCFB92F9E8,BATCH-CARD-CM-20260622-001,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-CM-20260622-001\05_data_instance\nodes_final.jsonl,aliases
Hemodynamic instability,hemodynamicinstability,血流动力学不稳定,Complication,COMP-CARD-281DE99D17D7,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,name_en
Hemodynamic instability,hemodynamicinstability,血流动力学不稳定,Complication,COMP-CARD-281DE99D17D7,BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter\05_data_instance\nodes_final.jsonl,name_en
休克,休克,血流动力学不稳定,Complication,COMP-CARD-281DE99D17D7,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
休克,休克,血流动力学不稳定,Complication,COMP-CARD-281DE99D17D7,BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter\05_data_instance\nodes_final.jsonl,aliases
低血压,低血压,血流动力学不稳定,Complication,COMP-CARD-281DE99D17D7,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
低血压,低血压,血流动力学不稳定,Complication,COMP-CARD-281DE99D17D7,BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter\05_data_instance\nodes_final.jsonl,aliases
急性心力衰竭,急性心力衰竭,血流动力学不稳定,Complication,COMP-CARD-281DE99D17D7,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
急性心力衰竭,急性心力衰竭,血流动力学不稳定,Complication,COMP-CARD-281DE99D17D7,BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter\05_data_instance\nodes_final.jsonl,aliases
意识障碍,意识障碍,血流动力学不稳定,Complication,COMP-CARD-281DE99D17D7,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,aliases
意识障碍,意识障碍,血流动力学不稳定,Complication,COMP-CARD-281DE99D17D7,BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-SVT-AFL-20260703-001_室上速房扑_SVT_AtrialFlutter\05_data_instance\nodes_final.jsonl,aliases
ICH,ich,颅内出血,Complication,COMP-CARD-F4BF3F90E447,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,abbr
ICH,ich,颅内出血,Complication,COMP-CARD-F4BF3F90E447,BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\BATCH-CARD-AF-20260701-001_房颤_AtrialFibrillation\05_data_instance\nodes_final.jsonl,abbr
Intracranial hemorrhage,intracranialhemorrhage,颅内出血,Complication,COMP-CARD-F4BF3F90E447,00_foundation_skeleton,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\AI专科知识图谱生成\心血管内科文献集合\00_foundation_skeleton\05_data_instance\nodes_final.jsonl,name_en
