duplicate_code,duplicate_name,related_code,related_name,relation_type,standard_node_code
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-09C018952860,主动脉瓣狭窄临床规则-DC1EA4,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-0AAB86E81304,心脏瓣膜病临床规则-69CF95,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-0AC2729CD132,扩张型心肌病临床规则-6E9938,has_recommended_action,EXAM-CMR
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-0AEE6BC753C8,心脏性猝死临床规则-079C96,has_recommended_action,EXAM-CMR
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-0AEE6BC753C8,心脏性猝死临床规则-079C96,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
LAB-CARD-AAA739D91A3A,BNP,RULE-CARD-0B35960AE86D,心肌病临床规则-6C76AD,has_recommended_action,CARD-SKELETON-20260709-LABTEST-C35CBC9355102D0B
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-0B5DAA2FDEE0,心脏瓣膜病临床规则-4A3B91,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
LAB-CARD-AAA739D91A3A,BNP,RULE-CARD-0BDF682ECE75,二尖瓣反流临床规则-C79DA1,has_recommended_action,CARD-SKELETON-20260709-LABTEST-C35CBC9355102D0B
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-0BDF682ECE75,二尖瓣反流临床规则-C79DA1,has_recommended_action,EXAM-CMR
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-0BDF682ECE75,二尖瓣反流临床规则-C79DA1,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-0C5582875A1F,心房颤动临床规则-1AFBE8,has_recommended_action,EXAM-CMR
EXAM-CARD-F6AAC5622DEA,CT,RULE-CARD-0C5582875A1F,心房颤动临床规则-1AFBE8,has_recommended_action,EXAM-CARD-TEXT-9A031190AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-0C667792F189,肥厚型心肌病临床规则-232D0A,has_recommended_action,EXAM-CMR
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-0CC877A0EDF9,主动脉瓣反流临床规则-23BDE6,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-0CE0030A6B57,主动脉瓣狭窄临床规则-1BB3C9,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-0D56A808CDB2,主动脉瓣狭窄临床规则-92168B,has_recommended_action,EXAM-CMR
PROC-CARD-3A51966AEA2C,TEER,RULE-CARD-0D56A808CDB2,主动脉瓣狭窄临床规则-92168B,has_recommended_action,PROC-TEER
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-0D83C6A853A9,心脏性猝死临床规则-FD09BA,has_recommended_action,EXAM-CMR
EXAM-CARD-F6AAC5622DEA,CT,RULE-CARD-0D83C6A853A9,心脏性猝死临床规则-FD09BA,has_recommended_action,EXAM-CARD-TEXT-9A031190AE
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-0D9132028A3F,主动脉瓣反流临床规则-D0D5BC,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-0D93BFC2559F,扩张型心肌病临床规则-EE40E5,has_recommended_action,EXAM-CMR
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-0DB1D3E4FD93,心脏性猝死临床规则-613748,has_recommended_action,EXAM-CMR
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-0DCB4C078A80,主动脉瓣狭窄临床规则-EE793C,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-0DE0439B5030,心脏性猝死临床规则-578E78,has_recommended_action,EXAM-CMR
EXAM-CARD-F6AAC5622DEA,CT,RULE-CARD-0DE0439B5030,心脏性猝死临床规则-578E78,has_recommended_action,EXAM-CARD-TEXT-9A031190AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-0E02FEE958BC,心肌病临床规则-B0303D,has_recommended_action,EXAM-CMR
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-0E3509FBE5D7,主动脉瓣狭窄临床规则-AEFE3F,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
LAB-CARD-AAA739D91A3A,BNP,RULE-CARD-0E61019C7AF4,心房颤动临床规则-24AEAA,has_recommended_action,CARD-SKELETON-20260709-LABTEST-C35CBC9355102D0B
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-0EA3811775DE,心脏性猝死临床规则-09E60D,has_recommended_action,EXAM-CMR
EXAM-CARD-3A1C9D9E3AEB,CTA,RULE-CARD-0ECBB44B5A62,心房颤动临床规则-EBE34E,has_recommended_action,EXAM-CARD-CF719F4B0836
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-0ED59D7321B8,主动脉瓣反流临床规则-DED7FB,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-0ED7C009D522,肥厚型心肌病临床规则-49169E,has_recommended_action,EXAM-CMR
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-0EDE9740B149,心房颤动临床规则-3C5E97,has_recommended_action,EXAM-CMR
EXAM-CARD-F6AAC5622DEA,CT,RULE-CARD-0EDE9740B149,心房颤动临床规则-3C5E97,has_recommended_action,EXAM-CARD-TEXT-9A031190AE
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-0F0F7FBB71E8,三尖瓣反流临床规则-4967D0,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-0F2E99F7D16F,心脏瓣膜病临床规则-6E6C0F,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-0F6C4AE95A08,主动脉瓣反流临床规则-7DF5DE,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
LAB-CARD-AAA739D91A3A,BNP,RULE-CARD-1076FAF30696,肥厚型心肌病临床规则-1844BF,has_recommended_action,CARD-SKELETON-20260709-LABTEST-C35CBC9355102D0B
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-1076FAF30696,肥厚型心肌病临床规则-1844BF,has_recommended_action,EXAM-CMR
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-10978B1675D5,主动脉瓣狭窄临床规则-CEAB80,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-10D2387FA052,肥厚型心肌病临床规则-DF02BF,has_recommended_action,EXAM-CMR
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-10D70D4A3731,二尖瓣狭窄临床规则-3DA37F,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-10DBCE12F533,二尖瓣狭窄临床规则-629D41,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
PROC-CARD-3A51966AEA2C,TEER,RULE-CARD-110E8B9A29CE,主动脉瓣狭窄临床规则-C29BF2,has_recommended_action,PROC-TEER
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-1160B3C28896,肥厚型心肌病临床规则-F42346,has_recommended_action,EXAM-CMR
LAB-CARD-AAA739D91A3A,BNP,RULE-CARD-11C00B1DE8DA,心房颤动临床规则-A145B0,has_recommended_action,CARD-SKELETON-20260709-LABTEST-C35CBC9355102D0B
EXAM-CARD-F6AAC5622DEA,CT,RULE-CARD-11C2D9D8A1D0,急性冠脉综合征临床规则-B76642,has_recommended_action,EXAM-CARD-TEXT-9A031190AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-11D853F85EE5,二尖瓣狭窄临床规则-464592,has_recommended_action,EXAM-CMR
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-11D853F85EE5,二尖瓣狭窄临床规则-464592,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
PROC-CARD-3A51966AEA2C,TEER,RULE-CARD-11D853F85EE5,二尖瓣狭窄临床规则-464592,has_recommended_action,PROC-TEER
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-12061112BFC5,主动脉瓣狭窄临床规则-1EC43D,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
LAB-CARD-AAA739D91A3A,BNP,RULE-CARD-1213F3F00603,主动脉瓣狭窄临床规则-DA204C,has_recommended_action,CARD-SKELETON-20260709-LABTEST-C35CBC9355102D0B
EXAM-CARD-F6AAC5622DEA,CT,RULE-CARD-12CD178B80B3,致心律失常性心肌病临床规则-78DF2B,has_recommended_action,EXAM-CARD-TEXT-9A031190AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-12FC6A149EB7,致心律失常性心肌病临床规则-55B542,has_recommended_action,EXAM-CMR
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-13133BC9E1ED,心肌病临床规则-7FEE44,has_recommended_action,EXAM-CMR
EXAM-CARD-F6AAC5622DEA,CT,RULE-CARD-13454773164F,二尖瓣狭窄临床规则-3CD86B,has_recommended_action,EXAM-CARD-TEXT-9A031190AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-13E6C660C023,二尖瓣反流临床规则-36A4D2,has_recommended_action,EXAM-CMR
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-14115F983876,心肌病临床规则-F3876D,has_recommended_action,EXAM-CMR
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-146334C5DEE2,扩张型心肌病临床规则-CB2296,has_recommended_action,EXAM-CMR
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-147C426B23C8,心脏瓣膜病临床规则-69617A,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-1491F486D41C,心肌病临床规则-1766B2,has_recommended_action,EXAM-CMR
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-14AA0C1FBDE7,主动脉瓣狭窄临床规则-5855B1,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-F6AAC5622DEA,CT,RULE-CARD-154953ED8DDA,急性心肌梗死临床规则-B7533E,has_recommended_action,EXAM-CARD-TEXT-9A031190AE
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-154BBC2EB0E1,二尖瓣反流临床规则-718174,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-F6AAC5622DEA,CT,RULE-CARD-161E6EF7825E,不稳定型心绞痛临床规则-C25DAA,has_recommended_action,EXAM-CARD-TEXT-9A031190AE
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-16377C89400F,二尖瓣反流临床规则-2270BA,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-164F64F41F18,二尖瓣反流临床规则-0FD3BF,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-167E896EDC6D,二尖瓣反流临床规则-998AC6,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
LAB-CARD-AAA739D91A3A,BNP,RULE-CARD-17124370A057,主动脉瓣反流临床规则-67E2C7,has_recommended_action,CARD-SKELETON-20260709-LABTEST-C35CBC9355102D0B
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-17F4F1FD271D,心脏性猝死临床规则-D9A12D,has_recommended_action,EXAM-CMR
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-18280EB7D4B1,室性心律失常临床规则-55F278,has_recommended_action,EXAM-CMR
EXAM-CARD-F6AAC5622DEA,CT,RULE-CARD-18280EB7D4B1,室性心律失常临床规则-55F278,has_recommended_action,EXAM-CARD-TEXT-9A031190AE
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-185D316506B3,主动脉瓣狭窄临床规则-1050CF,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-18804F08A277,肥厚型心肌病临床规则-D05545,has_recommended_action,EXAM-CMR
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-188052BC0AF3,主动脉瓣狭窄临床规则-C35758,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-F6AAC5622DEA,CT,RULE-CARD-18E232852138,主动脉瓣狭窄临床规则-294CD2,has_recommended_action,EXAM-CARD-TEXT-9A031190AE
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-18E232852138,主动脉瓣狭窄临床规则-294CD2,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-18F5BBF55F3A,主动脉瓣反流临床规则-AB0EA7,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-191C7C2D53CB,室性心律失常临床规则-4356F0,has_recommended_action,EXAM-CMR
PROC-CARD-3A51966AEA2C,TEER,RULE-CARD-193B95D392FB,二尖瓣反流临床规则-D16127,has_recommended_action,PROC-TEER
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-19F49792FC7D,主动脉瓣狭窄临床规则-907755,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
PROC-CARD-3A51966AEA2C,TEER,RULE-CARD-1A10817673AE,二尖瓣反流临床规则-A5A9EB,has_recommended_action,PROC-TEER
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-1A701C0D7EF1,主动脉瓣反流临床规则-BC0396,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-1A8AC1BD46F0,致心律失常性心肌病临床规则-9991D7,has_recommended_action,EXAM-CMR
PROC-CARD-3A51966AEA2C,TEER,RULE-CARD-1ABDDF8367FB,二尖瓣反流临床规则-1A528A,has_recommended_action,PROC-TEER
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-1B8FB55F727A,心脏瓣膜病临床规则-5F98CB,has_recommended_action,EXAM-CMR
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-1B8FB55F727A,心脏瓣膜病临床规则-5F98CB,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-1B9019329E4F,三尖瓣反流临床规则-1675CA,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-1B9D422A03A6,心肌病临床规则-438650,has_recommended_action,EXAM-CMR
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-1BA752C0292D,主动脉瓣狭窄临床规则-E5BDDB,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-1BBA72CC16A8,心脏瓣膜病临床规则-97D316,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-1BF882ECC6FB,二尖瓣反流临床规则-C30D46,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
PROC-CARD-3A51966AEA2C,TEER,RULE-CARD-1BF882ECC6FB,二尖瓣反流临床规则-C30D46,has_recommended_action,PROC-TEER
EXAM-CARD-F6AAC5622DEA,CT,RULE-CARD-1C26D56121F1,主动脉瓣狭窄临床规则-6C53E7,has_recommended_action,EXAM-CARD-TEXT-9A031190AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-1C2B4E0B0B4F,室性心律失常临床规则-5FB1CC,has_recommended_action,EXAM-CMR
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-1C74EA44685B,主动脉瓣狭窄临床规则-C18C63,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-1C925080ECA5,二尖瓣反流临床规则-C7898C,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-F6AAC5622DEA,CT,RULE-CARD-1CB0535F5DC7,急性心肌梗死临床规则-31562E,has_recommended_action,EXAM-CARD-TEXT-9A031190AE
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-1D172433C059,主动脉瓣狭窄临床规则-FD4BB1,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
PROC-CARD-3A51966AEA2C,TEER,RULE-CARD-1D1B68989011,二尖瓣反流临床规则-C28CA1,has_recommended_action,PROC-TEER
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-1D380A9AD98F,主动脉瓣狭窄临床规则-EF1794,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-1D53BAA6196A,主动脉瓣狭窄临床规则-85E53C,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-1D8D32254D2D,室性心律失常临床规则-1A261F,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-1D8E4D6A5270,感染性心内膜炎临床规则-EB0490,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-1D9641941F57,心脏性猝死临床规则-ADFE28,has_recommended_action,EXAM-CMR
EXAM-CARD-F6AAC5622DEA,CT,RULE-CARD-1D9641941F57,心脏性猝死临床规则-ADFE28,has_recommended_action,EXAM-CARD-TEXT-9A031190AE
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-1E56ADD131A2,主动脉瓣狭窄临床规则-7E062D,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
LAB-CARD-AAA739D91A3A,BNP,RULE-CARD-1E59FBB9BA4D,心房颤动临床规则-C6CAB0,has_recommended_action,CARD-SKELETON-20260709-LABTEST-C35CBC9355102D0B
EXAM-CARD-F6AAC5622DEA,CT,RULE-CARD-1E749E0E02C1,主动脉瓣反流临床规则-3FAD28,has_recommended_action,EXAM-CARD-TEXT-9A031190AE
PROC-CARD-3A51966AEA2C,TEER,RULE-CARD-1EB1328F02F5,二尖瓣狭窄临床规则-2F9B47,has_recommended_action,PROC-TEER
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-1EF6C1350BEF,感染性心内膜炎临床规则-9D379F,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
LAB-CARD-AAA739D91A3A,BNP,RULE-CARD-1F032E8C5748,心肌病临床规则-B1C521,has_recommended_action,CARD-SKELETON-20260709-LABTEST-C35CBC9355102D0B
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-1F8898FE9CCC,主动脉瓣狭窄临床规则-664F4A,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-1FD7D4833967,主动脉瓣反流临床规则-E9F567,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-2004667504F3,室性心律失常临床规则-28C6C5,has_recommended_action,EXAM-CMR
EXAM-CARD-F6AAC5622DEA,CT,RULE-CARD-2004667504F3,室性心律失常临床规则-28C6C5,has_recommended_action,EXAM-CARD-TEXT-9A031190AE
LAB-CARD-AAA739D91A3A,BNP,RULE-CARD-201F3D5B23C5,主动脉瓣狭窄临床规则-EF7BD9,has_recommended_action,CARD-SKELETON-20260709-LABTEST-C35CBC9355102D0B
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-201F3D5B23C5,主动脉瓣狭窄临床规则-EF7BD9,has_recommended_action,EXAM-CMR
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-202DA6851AA3,心脏性猝死临床规则-D2C056,has_recommended_action,EXAM-CMR
LAB-CARD-AAA739D91A3A,BNP,RULE-CARD-207948CBF1D0,心房颤动临床规则-022B54,has_recommended_action,CARD-SKELETON-20260709-LABTEST-C35CBC9355102D0B
EXAM-CARD-F6AAC5622DEA,CT,RULE-CARD-207948CBF1D0,心房颤动临床规则-022B54,has_recommended_action,EXAM-CARD-TEXT-9A031190AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-211F717232C1,心肌病临床规则-4C49DB,has_recommended_action,EXAM-CMR
LAB-CARD-AAA739D91A3A,BNP,RULE-CARD-2134BFE0BF3F,心脏瓣膜病临床规则-A67C63,has_recommended_action,CARD-SKELETON-20260709-LABTEST-C35CBC9355102D0B
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-2134BFE0BF3F,心脏瓣膜病临床规则-A67C63,has_recommended_action,EXAM-CMR
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-2134BFE0BF3F,心脏瓣膜病临床规则-A67C63,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-21542481733C,室性心律失常临床规则-2D4F6B,has_recommended_action,EXAM-CMR
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-2163BD3EE158,二尖瓣反流临床规则-ABCCFE,has_recommended_action,EXAM-CMR
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-21D910AA6AA8,主动脉瓣狭窄临床规则-4392A0,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-22058E005573,二尖瓣狭窄临床规则-9CEED4,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
LAB-CARD-AAA739D91A3A,BNP,RULE-CARD-220E9A9953E4,心房颤动临床规则-7E7C4A,has_recommended_action,CARD-SKELETON-20260709-LABTEST-C35CBC9355102D0B
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-229B82914157,心脏瓣膜病临床规则-350712,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-22AFBADC6405,主动脉瓣狭窄临床规则-55C0CA,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-2309FDB33D86,三尖瓣反流临床规则-7A0413,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-233EB64517A4,肥厚型心肌病临床规则-7338D9,has_recommended_action,EXAM-CMR
EXAM-CARD-F6AAC5622DEA,CT,RULE-CARD-233EB64517A4,肥厚型心肌病临床规则-7338D9,has_recommended_action,EXAM-CARD-TEXT-9A031190AE
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-23B0E84E1C4C,主动脉瓣狭窄临床规则-B44EF7,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-F6AAC5622DEA,CT,RULE-CARD-23B6A6231D7D,主动脉瓣狭窄临床规则-17884C,has_recommended_action,EXAM-CARD-TEXT-9A031190AE
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-23C95D62234C,主动脉瓣狭窄临床规则-AB13C5,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
LAB-CARD-AAA739D91A3A,BNP,RULE-CARD-23D1F4B4D51A,主动脉瓣狭窄临床规则-87B601,has_recommended_action,CARD-SKELETON-20260709-LABTEST-C35CBC9355102D0B
LAB-CARD-AAA739D91A3A,BNP,RULE-CARD-23DC2FC68687,主动脉瓣狭窄临床规则-B15772,has_recommended_action,CARD-SKELETON-20260709-LABTEST-C35CBC9355102D0B
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-23DC2FC68687,主动脉瓣狭窄临床规则-B15772,has_recommended_action,EXAM-CMR
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-23DC2FC68687,主动脉瓣狭窄临床规则-B15772,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-2571D5DDC1FA,心脏瓣膜病临床规则-9CAC9C,has_recommended_action,EXAM-CMR
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-2571D5DDC1FA,心脏瓣膜病临床规则-9CAC9C,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
PROC-CARD-3A51966AEA2C,TEER,RULE-CARD-2571D5DDC1FA,心脏瓣膜病临床规则-9CAC9C,has_recommended_action,PROC-TEER
EXAM-CARD-F6AAC5622DEA,CT,RULE-CARD-258006816AB9,主动脉瓣狭窄临床规则-87C111,has_recommended_action,EXAM-CARD-TEXT-9A031190AE
PROC-CARD-2FA3B15D2F3F,TAVI,RULE-CARD-258006816AB9,主动脉瓣狭窄临床规则-87C111,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-25E02D4DB04E,肥厚型心肌病临床规则-985791,has_recommended_action,EXAM-CMR
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-264EE23DEF48,二尖瓣反流临床规则-714BCA,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
EXAM-CARD-09DFFB573658,CMR,RULE-CARD-269196DF136E,主动脉瓣反流临床规则-0124F9,has_recommended_action,EXAM-CMR
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-26E5F8639E44,主动脉瓣反流临床规则-29CB25,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
"['PROC-CARD-TEXT-53ECAA23AE', 'PROC-CARD-B8BE09194D42']",经导管主动脉瓣置换术,RULE-CARD-274DBAA06966,心脏瓣膜病临床规则-D30D37,has_recommended_action,PROC-CARD-TEXT-53ECAA23AE
