rec_code,rec_name,clinical_review_status,review_status,cdss_release_level,formal_cdss_ready,disease_categories,diseases,disease_codes,action_n,action_names,action_codes,evidence_n,evidence_examples,rule_n,stage_n,disease_n,has_trigger,has_population,has_exclusion_or_contra,has_patient_fields,has_recommendation_class,has_evidence_level,has_statement_text,recommendation_class,evidence_level,gaps,qualification
REC-06672B182152B976,房颤抗凝治疗规则｜达比加群（药物）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,心房颤动,DIS-CARD-ARR-AF,1,达比加群,MED-CARD-C3B888F489B9,3,EVD-8A9E9D41F2BC962BEB8B-AF；EVD-1BDBEB039CDD54E3D3A7-AF；EVD-00CF88A508BB4F312338-AF,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-069462846083A451,长QT间期综合征路径随访安全规则｜长QT间期综合征随访与复查方案（随访）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,长QT间期综合征,DIS-CARD-ARR-LQTS,1,长QT间期综合征随访与复查方案,FU-CARD-REQ-57220EA34AC5,5,EVD-03B05326ADCB1E7378E3-LQTS；EVD-00323EE9BEA35BEB60BB-LQTS；EVD-03876E6C66267C5C1BB5-LQTS；EVD-0C285669574AD781E59C-LQTS；EVD-0557CABCC078CAD7F14C-LQTS,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-06A4C4DDBAEDAA6A,STEMI再灌注策略选择规则｜溶栓治疗（操作/手术）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,冠状动脉粥样硬化性心脏病,ST段抬高型心肌梗死,DIS-CARD-CAD-STEMI,1,溶栓治疗,PROC-CARD-DA0F467D4A30,3,EVD-9E8CE48E36F457A68185-STEMI；EVD-1C7BEBF33C4B07C4693D-STEMI；EVD-662C41B76B258D7E8FE8-STEMI,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-07308C6CEE0C3A7E,不稳定型心绞痛路径评估规则｜不稳定型心绞痛诊断标准（诊断标准）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,冠状动脉粥样硬化性心脏病,不稳定型心绞痛,DIS-CARD-CAD-UA,1,不稳定型心绞痛诊断标准,DXC-CARD-CAD-UA-CURATED-20260628,5,EVD-0CCD7C1153D1B11A8A82-UA；EVD-03B4C8868CBC1258E2A5-UA；EVD-0AAFE16ADDBC86048914-UA；EVD-06DDCBBA999D5DF55BFF-UA；EVD-091EF3EE48C1145A0CCC-UA,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-07471D46DB30A44D,儿茶酚胺敏感性多形性室性心动过速路径治疗决策规则｜儿茶酚胺敏感性多形性室性心动过速治疗方案（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,儿茶酚胺敏感性多形性室性心动过速,DIS-CARD-ARR-CPVT,1,儿茶酚胺敏感性多形性室性心动过速治疗方案,PLAN-CARD-D4265EE715BD,5,EVD-1DFD2B20A3502360B4ED-CPVT；EVD-0E36E752D1BE06A90962-CPVT；EVD-0174E53D695CDE0D168C-CPVT；EVD-1D57B5A6BCB983D88DA9-CPVT；EVD-142A2DE4B90AA3A0AB2B-CPVT,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-0865E023D4216664,不稳定型心绞痛路径治疗决策规则｜复律治疗（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,冠状动脉粥样硬化性心脏病,不稳定型心绞痛,DIS-CARD-CAD-UA,1,复律治疗,PLAN-CARD-TEXT-7CC38FBA6F,5,EVD-0CCD7C1153D1B11A8A82-UA；EVD-091EF3EE48C1145A0CCC-UA；EVD-06DDCBBA999D5DF55BFF-UA；EVD-0AAFE16ADDBC86048914-UA；EVD-03B4C8868CBC1258E2A5-UA,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-09D8E5D4AD1DFC74,室上速/房扑心电机制分型规则｜心房扑动诊断标准（诊断标准）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,室上性心动过速,DIS-CARD-ARR-SVT,1,心房扑动诊断标准,DXC-CARD-04B9595EC8CA,2,EVD-C9950FFDF14F096EA0B8-SVT；EVD-011B40A3FEC8FE56CB5D-SVT,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-0AE833429DB28639,心脏性猝死路径治疗决策规则｜抗心律失常药物治疗（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心脏骤停与心脏性猝死；心律失常,心脏性猝死,DIS-CARD-SCD-SUDDEN,1,抗心律失常药物治疗,PLAN-CARD-E01DCE98BB99,4,EVD-D38F0492EA9F9200762F-SUDDEN；EVD-9115EEE0F843877EEC13-SUDDEN；EVD-4E46A29E2F905FA473FD-SUDDEN；EVD-2AA60383D7A330521376-SUDDEN,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-0B490AFB3BD72C3E,非持续性室性心动过速路径治疗决策规则｜电复律除颤（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,非持续性室性心动过速,DIS-CARD-ARR-NSVT,1,电复律除颤,PLAN-CARD-A694F46F1102,5,EVD-22F1D1DDC36B0B600F0B-NSVT；EVD-0C0D51CCD900B97B1AFD-NSVT；EVD-080C7F9EFF4817993B8A-NSVT；EVD-1B7358756C77DA82726A-NSVT；EVD-1B71353C7B850F1F4A8A-NSVT,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-0C33C27DD9EEF105,急性冠脉综合征路径治疗决策规则｜抗凝治疗（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,冠状动脉粥样硬化性心脏病,急性冠脉综合征,DIS-CARD-CAD-ACS,1,抗凝治疗,PLAN-CARD-A1C4E6332D38,1,EVD-A757284F10089B5E60ED-ACS,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-0C4298F05F8B721B,STEMI抗血小板与抗凝治疗规则｜阿司匹林（药物）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,冠状动脉粥样硬化性心脏病,ST段抬高型心肌梗死,DIS-CARD-CAD-STEMI,1,阿司匹林,MED-CARD-9F606AC80BFD,2,EVD-DBAD6C36E6EB12587EA1-STEMI；EVD-58F0ABFAF9EB30091D7A-STEMI,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-0C79D172AF1123A2,肥厚型心肌病路径随访安全规则｜肥厚型心肌病随访方案（随访）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心肌病,肥厚型心肌病,DIS-CARD-CM-HCM,1,肥厚型心肌病随访方案,FU-CARD-B30DF4D6DE67,5,EVD-FFEC8CA65DBBB1B8118F-HCM；EVD-D38F0492EA9F9200762F-HCM；EVD-TB-D6E25221BF9444B19E9A-HCM；EVD-DBFBC9CE4B1276B89925-HCM；EVD-EB986126E19DF663939B-HCM,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-0CEA840B84C9A729,儿茶酚胺敏感性多形性室性心动过速路径治疗决策规则｜电复律除颤（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,儿茶酚胺敏感性多形性室性心动过速,DIS-CARD-ARR-CPVT,1,电复律除颤,PLAN-CARD-A694F46F1102,5,EVD-1DFD2B20A3502360B4ED-CPVT；EVD-1D57B5A6BCB983D88DA9-CPVT；EVD-0174E53D695CDE0D168C-CPVT；EVD-0E36E752D1BE06A90962-CPVT；EVD-142A2DE4B90AA3A0AB2B-CPVT,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-0D8FA636CC44E581,持续性室性心动过速路径治疗决策规则｜射频消融治疗（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,持续性室性心动过速,DIS-CARD-ARR-VT,1,射频消融治疗,PLAN-CARD-8D7FDE84DC07,5,EVD-TB-C8D90A4B2E725F3E6B4C-VT；EVD-TB-511EBB969AE18A9B8533-VT；EVD-TB-768C920AFBBFC4222902-VT；EVD-TB-9BBB78EB9A8F341619D9-VT；EVD-AA503EA3126E4F65D33E-VT,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-0DB8C46972871FD9,心脏骤停路径随访安全规则｜心脏骤停随访方案（随访）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心脏骤停与心脏性猝死；心律失常,心脏骤停,DIS-CARD-SCD-ARREST,1,心脏骤停随访方案,FU-CARD-6C300A11F9E9,2,EVD-TB-F75A4CDE65FB59482C81-ARREST；EVD-TB-61418D55351291166001-ARREST,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-0DDF91E5FAF604FF,致心律失常性双心室心肌病路径治疗决策规则｜抗凝治疗（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心肌病,致心律失常性双心室心肌病,DIS-CARD-CM-ABVC,1,抗凝治疗,PLAN-CARD-A1C4E6332D38,5,EVD-4A1E4087CE013F3ECAA8-ABVC；EVD-1531F948DBF3F4B93574-ABVC；EVD-08295DA4EED85656A764-ABVC；EVD-372D6AE9E53CCA620998-ABVC；EVD-2242D7ECFF04974226D8-ABVC,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-0E671D461545F253,长QT间期综合征路径治疗决策规则｜ICD治疗（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,长QT间期综合征,DIS-CARD-ARR-LQTS,1,ICD治疗,PLAN-CARD-946BE3CB675F,5,EVD-03B05326ADCB1E7378E3-LQTS；EVD-03876E6C66267C5C1BB5-LQTS；EVD-0557CABCC078CAD7F14C-LQTS；EVD-0C285669574AD781E59C-LQTS；EVD-00323EE9BEA35BEB60BB-LQTS,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-0F630AC742C64BB6,心衰LVEF分型规则｜射血分数降低的心力衰竭诊断标准（诊断标准）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心力衰竭,心力衰竭,DIS-CARD-HF,1,射血分数降低的心力衰竭诊断标准,DXC-CARD-221AA46B58A3,2,EVD-7DFE0F3278CE8851A238-HFpEF；EVD-1740A4027F163FB2BFA3-HFpEF,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-0F86F06B81582959,心房心肌病路径随访安全规则｜心房心肌病随访方案（随访）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心肌病,心房心肌病,DIS-CARD-CM-ATRIAL,1,心房心肌病随访方案,FU-CARD-4F0F5C00E92E,5,EVD-B7158EA8F42BD3742755-ATRIAL；EVD-28A6FE4B0E63BA664B7E-ATRIAL；EVD-773C089A9E762740DADF-ATRIAL；EVD-0EBC528F9F2374DA5B28-ATRIAL；EVD-74C08FDA665F90308028-ATRIAL,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-0F8ACA9DB3CC3645,稳定窄QRS SVT急性终止规则｜腺苷（药物）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,室上性心动过速,DIS-CARD-ARR-SVT,1,腺苷,MED-CARD-33087B86B32A,3,EVD-8E8277EACCB8AF52483A-SVT；EVD-008C3C73C794EC14A074-SVT；EVD-09B1E465B34B6085BFBF-SVT,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-0FCD2D2818CA7033,房颤随访规则｜CHA2DS2-VASc评分（风险分层）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,心房颤动,DIS-CARD-ARR-AF,1,CHA2DS2-VASc评分,RISK-CARD-BD6FBD0D2712,2,EVD-72EB22EEF00323FB3AD9-AF；EVD-01226DDDBF2566E8F84E-AF,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-121D8EE47068F523,Brugada综合征路径治疗决策规则｜Brugada综合征治疗方案（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,Brugada综合征,DIS-CARD-ARR-BRUGADA,1,Brugada综合征治疗方案,PLAN-CARD-A977F77F5BC2,5,EVD-1DFD2B20A3502360B4ED-BRUGADA；EVD-21ECFB82664F6A921D42-BRUGADA；EVD-0174E53D695CDE0D168C-BRUGADA；EVD-0C285669574AD781E59C-BRUGADA；EVD-15E5A74C063949CDA946-BRUGADA,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-13AB94BB541808B3,STEMI溶栓禁忌阻断规则｜溶栓治疗（操作/手术）阻断,pending_clinical_use_effect_review,approved_for_sample,,false,冠状动脉粥样硬化性心脏病,ST段抬高型心肌梗死,DIS-CARD-CAD-STEMI,1,溶栓治疗,PROC-CARD-DA0F467D4A30,1,EVD-B9B303B0E1B921BC095F-STEMI,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-142D35EEB9FF17B3,房颤节律控制与导管消融规则｜导管消融（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,心房颤动,DIS-CARD-ARR-AF,1,导管消融,PLAN-CARD-5C9E41087192,2,EVD-72EB22EEF00323FB3AD9-AF；EVD-01226DDDBF2566E8F84E-AF,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-14B40A1608CFAC32,STEMI再灌注策略选择规则｜经皮冠状动脉介入治疗（操作/手术）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,冠状动脉粥样硬化性心脏病,ST段抬高型心肌梗死,DIS-CARD-CAD-STEMI,1,经皮冠状动脉介入治疗,PROC-CARD-E9ADC25A25E3,3,EVD-9E8CE48E36F457A68185-STEMI；EVD-1C7BEBF33C4B07C4693D-STEMI；EVD-662C41B76B258D7E8FE8-STEMI,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-15126939F30762EE,室性心律失常路径评估规则｜室性心律失常诊断标准（诊断标准）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,室性心律失常,DIS-CARD-ARR-VA,1,室性心律失常诊断标准,DXC-CARD-REQ-206010AB3275,5,EVD-016B94527BFF83301D33-VA；EVD-03457637AF26C7A4FF24-VA；EVD-02C09DB539E2AD3ADB44-VA；EVD-01226DDDBF2566E8F84E-VA；EVD-00323EE9BEA35BEB60BB-VA,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-15D009D072BC4234,心脏骤停路径治疗决策规则｜电复律除颤（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心脏骤停与心脏性猝死；心律失常,心脏骤停,DIS-CARD-SCD-ARREST,1,电复律除颤,PLAN-CARD-A694F46F1102,2,EVD-TB-F75A4CDE65FB59482C81-ARREST；EVD-TB-61418D55351291166001-ARREST,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-194C9DD47E025699,室性期前收缩路径治疗决策规则｜室性期前收缩治疗方案（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,室性期前收缩,DIS-CARD-ARR-PVC,1,室性期前收缩治疗方案,PLAN-CARD-77E2B4A66CCD,4,EVD-TB-C8D90A4B2E725F3E6B4C-PVC；EVD-TB-9BBB78EB9A8F341619D9-PVC；EVD-77E575313290309ACD7E-PVC；EVD-B80172311264680BDAC5-PVC,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-196DB89B6F2507F4,尖端扭转型室性心动过速路径治疗决策规则｜抗心律失常药物治疗（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,尖端扭转型室性心动过速,DIS-CARD-ARR-TDP,1,抗心律失常药物治疗,PLAN-CARD-E01DCE98BB99,5,EVD-01F821FAAA2B8A8C5F27-TDP；EVD-00323EE9BEA35BEB60BB-TDP；EVD-0557CABCC078CAD7F14C-TDP；EVD-05843C8237A69A062548-TDP；EVD-03876E6C66267C5C1BB5-TDP,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-19EFD56BD1F71BD1,房颤抗凝治疗规则｜利伐沙班（药物）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,心房颤动,DIS-CARD-ARR-AF,1,利伐沙班,MED-CARD-38524B4E5194,3,EVD-8A9E9D41F2BC962BEB8B-AF；EVD-1BDBEB039CDD54E3D3A7-AF；EVD-00CF88A508BB4F312338-AF,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-1CEE0915FBC45FD4,持续性室性心动过速路径治疗决策规则｜电复律除颤（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,持续性室性心动过速,DIS-CARD-ARR-VT,1,电复律除颤,PLAN-CARD-A694F46F1102,5,EVD-TB-C8D90A4B2E725F3E6B4C-VT；EVD-TB-768C920AFBBFC4222902-VT；EVD-TB-9BBB78EB9A8F341619D9-VT；EVD-TB-511EBB969AE18A9B8533-VT；EVD-AA503EA3126E4F65D33E-VT,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-1D8686DF38D53C27,室性期前收缩路径治疗决策规则｜抗心律失常药物治疗（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,室性期前收缩,DIS-CARD-ARR-PVC,1,抗心律失常药物治疗,PLAN-CARD-E01DCE98BB99,4,EVD-TB-C8D90A4B2E725F3E6B4C-PVC；EVD-TB-9BBB78EB9A8F341619D9-PVC；EVD-77E575313290309ACD7E-PVC；EVD-B80172311264680BDAC5-PVC,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-1D9D5DD75D6E3744,室上速/房扑心电机制分型规则｜动态心电图（检查）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,室上性心动过速,DIS-CARD-ARR-SVT,1,动态心电图,EXAM-HOLTER,2,EVD-C9950FFDF14F096EA0B8-SVT；EVD-011B40A3FEC8FE56CB5D-SVT,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-1DB8472584314B12,隐匿性冠心病路径评估规则｜隐匿性冠心病诊断标准（诊断标准）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,冠状动脉粥样硬化性心脏病,隐匿性冠心病,DIS-CARD-CAD-SILENT-ISCHEMIA,1,隐匿性冠心病诊断标准,DXC-CARD-CAD-SILENT-ISCHEMIA-CURATED-20260628,5,EVD-F8F46C61DE06145B1198-ISCHEMIA；EVD-9327FDF6E778000FB760-ISCHEMIA；EVD-7CE259B029C35858DB24-ISCHEMIA；EVD-70A672875FB90E7D7A27-ISCHEMIA；EVD-TB-3E0E5015ADEF86B101BF-ISCHEMIA,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-1EAC86CC172E82A3,HFrEF长期规范药物治疗规则｜血管紧张素Ⅱ受体阻滞剂（药物）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心力衰竭,心力衰竭,DIS-CARD-HF,1,血管紧张素Ⅱ受体阻滞剂,MED-CARD-C015B7A5655A,2,EVD-6C40984E352072D805F6-HF；EVD-6C22AF8E99424C13D50E-HF,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-1F08D0D8F95F8840,急性心衰淤血处理规则｜袢利尿剂（药物）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心力衰竭,心力衰竭,DIS-CARD-HF,1,袢利尿剂,MED-CARD-072B93AB8BC2,2,EVD-3D73B3265AA9A0357CBB-AHF；EVD-BAC1C48FDED5FA1DEB2D-AHF,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-1F0F59A9B1E764A4,房颤急性复律/心率控制规则｜胺碘酮（药物）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,心房颤动,DIS-CARD-ARR-AF,1,胺碘酮,MED-AMIODARONE,2,EVD-8A9E9D41F2BC962BEB8B-AF；EVD-00CF88A508BB4F312338-AF,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-20F0795395FF6BB7,Brugada综合征路径治疗决策规则｜抗心律失常药物治疗（治疗方案）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,Brugada综合征,DIS-CARD-ARR-BRUGADA,1,抗心律失常药物治疗,PLAN-CARD-E01DCE98BB99,5,EVD-1DFD2B20A3502360B4ED-BRUGADA；EVD-0C285669574AD781E59C-BRUGADA；EVD-15E5A74C063949CDA946-BRUGADA；EVD-21ECFB82664F6A921D42-BRUGADA；EVD-0174E53D695CDE0D168C-BRUGADA,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-20FCDA444A5F1A22,限制型心肌病路径随访安全规则｜限制型心肌病随访方案（随访）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心肌病,限制型心肌病,DIS-CARD-CM-RCM,1,限制型心肌病随访方案,FU-CARD-1231E09FC493,4,EVD-FFEC8CA65DBBB1B8118F-RCM；EVD-26CD5802C3C5E0A2B148-RCM；EVD-3378C7AF19D8C5D6D836-RCM；EVD-TB-B9678D452E636AA92F4C-RCM,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
REC-2146FE591FCE5050,尖端扭转型室性心动过速路径随访安全规则｜尖端扭转型室性心动过速随访方案（随访）推荐,pending_clinical_use_effect_review,approved_for_sample,,false,心律失常,尖端扭转型室性心动过速,DIS-CARD-ARR-TDP,1,尖端扭转型室性心动过速随访方案,FU-CARD-1F8B40D282BA,5,EVD-01F821FAAA2B8A8C5F27-TDP；EVD-03876E6C66267C5C1BB5-TDP；EVD-05843C8237A69A062548-TDP；EVD-00323EE9BEA35BEB60BB-TDP；EVD-0557CABCC078CAD7F14C-TDP,1,1,1,True,True,True,True,True,True,True,未结构化,未结构化,,结构完整但字段不足/待审核
