batch_id,relation_id,source_code,source_name,relation_type,target_code,target_name,target_type,missing_fields,clinical_review_status,evidence_source_chain,evidence_text_sample,required_action,clinical_review_decision,reviewer_name,reviewer_role,reviewed_at,expert_comment,applicable_population,exclusion_or_contraindication,clinical_rule_or_clinical_pathway,recommendation_class,evidence_level,medication_dosage,medication_contraindication,medication_interaction,medication_aliases
BATCH-CARD-CAD-20260623-001,REL-284AE57EAF09B65F2B79,DIS-CARD-CAD-NSTEMI,非ST段抬高型心肌梗死,has_treatment_plan,PLAN-CARD-3972CBC8228B,再灌注治疗,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,心肌梗死心电图诊断标准和报告规范中国专家共识.pdf#p2#EVD-7DD94E4ADDF413C1A1FA-NSTEMI | 心肌梗死心电图诊断标准和报告规范中国专家共识.pdf#p2#EVD-7DD94E4ADDF413C1A1FA-NSTEMI | 心肌梗死心电图诊断标准和报告规范中国专家共识.pdf#p9#EVD-7DD94E4ADDF413C1A1FA-NSTEMI,科手术的患者数量不断增加以及临床实践经验的不 究成果，结合我国临床实践特点及MI 发病现状 [14]， 断积累，MI 的全球通用定义先后在2007 年、2012 由执笔专家撰写初稿，经76 名专家四轮深入讨论， 年和2018 年进行了三次更新 [4-6]。2018 年发布的第 并根据反馈意见对文稿进行多次修订和完善。采 四版全球MI 通用定义明确提出了心肌损伤、急性 用投票表决的方式确定STEMI、STEMI 同等高危、 MI（1 型、2 型和3 型MI）、冠状动脉手术相关MI NSTEMI 及陈旧或沉默/ 未发现,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-50E004817C1F15374C88,DIS-CARD-CAD-NSTEMI,非ST段抬高型心肌梗死,has_treatment_plan,PLAN-CARD-42FD049DCDB5,抗血小板治疗,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication,pending_clinical_review,NSTE-ACS CN 2024.pdf#p4#EVD-1EBE1F965F69378B6891-NSTEMI | 经皮冠状动脉介入治疗指南（2025）.pdf#p12#EVD-1EBE1F965F69378B6891-NSTEMI | 冠心病双联抗血小板治疗中国专家共识.pdf#p10#EVD-1EBE1F965F69378B6891-NSTEMI,对于有心电图改变或持续胸痛的疑似 风险评分的参数包括年龄、收缩压、心 GRACE NSTE‑ACS 患者，建议行心电监测，直到明确诊断 率、血清肌酐、危险因素（入院时心脏骤停、心脏生 分级或排除NSTEMI（Ⅰ，C），并酌情将NSTEMI 患者 物标志物升高、ST 段改变）、就诊时的Killip 风险评分可评估患者住院收入监护病房（Ⅰ，C）。 （表3）［20］。采用GRACE 年的病死率，同时还能提供 对心律失常低风险的NSTEMI 患者，建议心 期间、6 个月、1 年和3 年死亡或心肌梗死的联合风险［20］。中国,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-79772D4313EEABD73A0E,DIS-CARD-CAD-OLD-MI,陈旧性心肌梗死,has_treatment_plan,PLAN-CARD-3972CBC8228B,再灌注治疗,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,冠心病双联抗血小板治疗中国专家共识.pdf#p3#EVD-4752AF9B27F90E07CE51-MI | 冠状动脉粥样硬化性心脏病患者药物治疗管理路径专家共识_周洋.pdf#p7#EVD-4752AF9B27F90E07CE51-MI,策略前，应充分权衡缺血和出血 患者院外出血风险的 在决定DAPT 成了用于评估DAPT 风险，以利于正确选择治疗策略，使患者获益最 评分［17］，该评分的有效性在 PRECISE‑DAPT 大化。 10 081例随机接受不同疗程DAPT的患者中进行了 分的患者，建 1.临床缺血与出血危险因素：临床常见的高缺 评估。对于PRECISE‑DAPT 评分≥25 血风险因素包括：既往心肌梗死或卒中史、心电图 议选择3~6个月的DAPT以降低出血风险，而评分< 段压低、高龄、肾功能不全、糖尿病、贫血、左心 ST 25 分的患,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-A48A5AA5F5F04AA3D618,DIS-CARD-CAD-OLD-MI,陈旧性心肌梗死,has_treatment_plan,PLAN-CARD-42FD049DCDB5,抗血小板治疗,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,冠心病双联抗血小板治疗中国专家共识.pdf#p3#EVD-4752AF9B27F90E07CE51-MI | 冠状动脉粥样硬化性心脏病患者药物治疗管理路径专家共识_周洋.pdf#p7#EVD-4752AF9B27F90E07CE51-MI | 冠状动脉粥样硬化性心脏病患者药物治疗管理路径专家共识_周洋.pdf#p7#EVD-4752AF9B27F90E07CE51-MI,策略前，应充分权衡缺血和出血 患者院外出血风险的 在决定DAPT 成了用于评估DAPT 风险，以利于正确选择治疗策略，使患者获益最 评分［17］，该评分的有效性在 PRECISE‑DAPT 大化。 10 081例随机接受不同疗程DAPT的患者中进行了 分的患者，建 1.临床缺血与出血危险因素：临床常见的高缺 评估。对于PRECISE‑DAPT 评分≥25 血风险因素包括：既往心肌梗死或卒中史、心电图 议选择3~6个月的DAPT以降低出血风险，而评分< 段压低、高龄、肾功能不全、糖尿病、贫血、左心 ST 25 分的患,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-3C661506EF911BFAAB5B,DIS-CARD-CAD-OLD-MI,陈旧性心肌梗死,has_treatment_plan,PLAN-CARD-9ACFEF0709E2,陈旧性心肌梗死治疗方案,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,CCS CN 2024.pdf#p11#EVD-0557F7773247CA1A79EC-MI | STEMI CN 2019.pdf#p3#EVD-0557F7773247CA1A79EC-MI | STEMI CN 2019.pdf#p14#EVD-0557F7773247CA1A79EC-MI,严重心动过缓、病态窦房结综合征、高度房 患者治疗的基石。在药 最佳药物治疗是CCS 表14 CCS患者缓解症状、提高生活质量药物的推荐 推荐 推荐类别 证据水平 初始选择β受体阻滞剂可耐受的患者应逐步增加至维持剂量［115⁃116］ Ⅰ A 受体阻滞剂剂量使既往心肌梗死史，或合并LVEF 下降的CCS 患者，在患者可耐受的情况下，建议调整β Ⅰ B 静息心率控制在50~60次/min［117］ 心肌缺血面积较大（>10%）且无症状的患者应考虑采用β受体阻滞剂［2］ Ⅱa C 对LVEF≤40%的CCS患者，无论有无,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-1E96353464AE61679020,DIS-CARD-CAD-SILENT-ISCHEMIA,隐匿性冠心病,has_treatment_plan,PLAN-CARD-65EBD0DFC019,隐匿性冠心病治疗方案,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,《内科学（第10版）》.pdf#p272#EVD-70A672875FB90E7D7A27-ISCHEMIA,缺血性心肌病（ischemic cardiomyopathy，ICM）属于冠心病的一种特殊类型或晚期阶段，临床表现 为新发心衰或左心室功能障碍，可伴有各种心律失常，心脏扩大类似扩张型心肌病。其病理生理基础 是冠脉粥样硬化病变使心肌长期缺血、缺氧以至心肌细胞减少、坏死、心肌纤维化、心肌瘢痕形成。 【临床表现】 1. 充血型缺血性心肌病 （1） 心绞痛：常见症状之一。多有明确冠心病病史，且绝大多数有1 次以上心肌梗死病史。但心 绞痛并不是必备症状，有些仅表现为无症状性心肌缺血，直至出现充血型心衰。出现心绞痛病人随着 病,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-8C2073B184F2C1EA779A,DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,has_treatment_plan,PLAN-CARD-3972CBC8228B,再灌注治疗,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,稳定性冠心病诊断与治疗指南 2018.pdf#p5#EVD-D4F02653E5935EAEBDBE-ANGINA | 冠心病双联抗血小板治疗中国专家共识.pdf#p10#EVD-D4F02653E5935EAEBDBE-ANGINA | 冠状动脉粥样硬化性心脏病患者药物治疗管理路径专家共识_周洋.pdf#p14#EVD-D4F02653E5935EAEBDBE-ANGINA,建议根据临床情况和负荷试验结果进行 危险分层 Ⅰ B 文献[33- 注：SCAD为稳定性冠心病；“-”表示无参考文献 36] 患者运动负荷心电图结果不确定时，建 确诊稳定性冠心病 议使用负荷影像学检查结果进行危险 Ⅰ B 文献[37] 分层 进行危险分层 患者，建议 者，危险分层相关检查已完成； Ⅰ B 文献[37- 对心绞痛症状明显的SCAD行负荷心电图来进行危险分层（除非 39] PTP 15%~85%者，若症状轻微并已接受药物治疗，且 患者没有运动能力或心电图的改变难 PTP>85% 以评估），或在当地医院专,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-FC35EDD94933D577D59A,DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,has_treatment_plan,PLAN-CARD-42FD049DCDB5,抗血小板治疗,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,冠心病双联抗血小板治疗中国专家共识.pdf#p6#EVD-F5E538C7CE1BC30045E6-ANGINA | 冠心病双联抗血小板治疗中国专家共识.pdf#p10#EVD-F5E538C7CE1BC30045E6-ANGINA,未增加缺血或出血事 IVUS‑XPL（2016）［53］ 冠心病患者（典型胸痛或心肌梗死），接受PCI 6比12 6 个月DAPT件发生率 较12 个月DAPT （n=1 400） I‑LOVE‑IT（2018）［54］ SCAD和/或ACS，接受PCI（n=1 829） 6比12 6个月DAPT非劣于12个月DAPT SMART‑DATE（2018）［55］ ACS患者，接受PCI（n=2 712） 6比12 6个月DAPT较12个月DAPT增加了心肌梗死的风险 为经皮冠状动脉介入治 注：DAPT 为双联抗血小板,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-33E32B6D351DA12E4EB2,DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,has_treatment_plan,PLAN-CARD-DDD036288AF3,稳定型心绞痛治疗方案,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,CCS CN 2024.pdf#p1#EVD-2B66F8E2EF09D592A1C1-ANGINA | NSTE-ACS CN 2024.pdf#p6#EVD-2B66F8E2EF09D592A1C1-ANGINA | 稳定性冠心病诊断与治疗指南 2018.pdf#p1#EVD-2B66F8E2EF09D592A1C1-ANGINA,病患者管理指南 慢性冠脉综合征（chronic coronary syndromes， ［4］分别提出了“CCS”和“慢性冠脉 疾病”的概念，更新了对冠脉疾病的发生、发展和治CCS）是冠状动脉（冠脉）疾病的一种综合临床表 现，是指急性血栓形成占主导地位的急性冠脉综合 疗的认识。 征（acute coronary syndromes，ACS）之外的所有阶 为了更好地管理中国CCS患者，中华医学会心 年版慢性稳定性心绞 血管病学分会动脉粥样硬化与冠心病学组和中华段。回顾国内外指南，2007 痛诊断与治疗指南 描述为“稳,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-0A7992BD3D077FEFAB7D,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,has_treatment_plan,PLAN-CARD-3972CBC8228B,再灌注治疗,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,2018 STEMI院前溶栓治疗中国专家共识.pdf#p2#EVD-9A1C41BB38E3029E07C5-STEMI | 2018 STEMI院前溶栓治疗中国专家共识.pdf#p2#EVD-9A1C41BB38E3029E07C5-STEMI | 2018 STEMI院前溶栓治疗中国专家共识.pdf#p3#EVD-9A1C41BB38E3029E07C5-STEMI,"的重要问题是STEMI 患者接受及时再灌注治疗率 表1 STEMI 早期诊断与早期处理 诊断方法 操作低 [1,2]。院前溶栓治疗是及时再灌注治疗的重要组 心电图监测首次医疗接触后尽快记录12 导联心电图检查并判 成部分 [3-5]。然而，目前国内存在院前急救人员缺 读，最迟不超过10 分钟对所有疑诊STEMI 患者尽 快用心电除颤监护仪进行监测 乏相关培训，对急性STEMI 患者的早期诊断、风 高度怀疑后壁心肌梗死（回旋支闭塞）的患者应考 险分层及溶栓治疗方案缺乏认识，亟待制订一部科 虑加做后壁导联（V7 ～V9",补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-FCBA22B459ED0D7E2CF2,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,has_treatment_plan,PLAN-CARD-42FD049DCDB5,抗血小板治疗,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication,pending_clinical_review,STEMI CN 2019.pdf#p7#EVD-1E2B48B2B909462AAB14-STEMI | STEMI CN 2019.pdf#p8#EVD-1E2B48B2B909462AAB14-STEMI | 经皮冠状动脉介入治疗指南（2025）.pdf#p12#EVD-1E2B48B2B909462AAB14-STEMI,1. 抗血小板治疗：STEMI （七）出血并发症及其处理龄≤75岁，在阿司匹林基础上给予氯吡格雷300 mg 溶栓治疗的主要风险是出血，尤其是颅内出血负荷量，维持量75 mg，1 次/d（Ⅰ，A）［30］。如年龄> 75 岁，则使用氯吡格雷75 mg，维持量75 mg，1 次/d （发生率0.9%~1.0%）。高龄、低体重、女性、既往脑 方 血管疾病史、入院时血压高是颅内出血的主要危险（Ⅰ，A）。溶栓后PCI 患者，溶栓48 h 后的DAPT 因素。怀疑颅内出血时应立即停止溶栓和抗栓治案与直接PCI相同。,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-60A2C1354A3011995908,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,has_treatment_plan,PLAN-CARD-46086B93DD2D,ST段抬高型心肌梗死治疗方案,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,2018 STEMI院前溶栓治疗中国专家共识.pdf#p1#EVD-1EA09154F30A75ABFF97-STEMI | 2018 STEMI院前溶栓治疗中国专家共识.pdf#p2#EVD-1EA09154F30A75ABFF97-STEMI | 2018 STEMI院前溶栓治疗中国专家共识.pdf#p2#EVD-1EA09154F30A75ABFF97-STEMI,救分会专门组织有关专家制订了本共识，旨在帮助 在欧洲和北美，随着直接经皮冠状动脉介入治疗 院前医疗急救人员对急性心肌梗死患者选择最佳的 （primary percutaneous coronary intervention，PPCI）、 治疗策略。但是，对某一具体患者的最终决策，应 现代抗栓治疗和二级预防的推广，STEMI 急性期,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-3D4C15CD37CFE9A83047,DIS-CARD-CAD-UA,不稳定型心绞痛,has_treatment_plan,PLAN-CARD-3972CBC8228B,再灌注治疗,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,冠心病双联抗血小板治疗中国专家共识.pdf#p10#EVD-F6E9348F90F30D1FBDEB-UA | 中国 冠状动脉粥样硬化性心脏病猝死2024.pdf#p10#EVD-F6E9348F90F30D1FBDEB-UA | 《内科学（第10版）》.pdf#p263#EVD-F6E9348F90F30D1FBDEB-UA,（NSTEMI）和不稳定性心绞痛（unstability angina 300 mg pectoris，UA），其中NSTEMI 与UA 合称NSTE‑ACS。 PLATO 研究侵入性治疗亚组（n=13 408，占72.0%） 前均服用了替格瑞洛或氯抗血小板、抗缺血治疗等是ACS患者的基本治疗。 中，所有患者在接受PCI 发生率 一、非血运重建ACS患者的DAPT 吡格雷，最终替格瑞洛组术后1 年的MACE 关于ACS 患者的DAPT，既往已有大量研究对 低于氯吡格雷组（9.0% 比10.7%，HR=0.84，P=,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-6BC447DB2934FA52D3AF,DIS-CARD-CAD-UA,不稳定型心绞痛,has_treatment_plan,PLAN-CARD-42FD049DCDB5,抗血小板治疗,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,冠心病双联抗血小板治疗中国专家共识.pdf#p6#EVD-F5E538C7CE1BC30045E6-UA | 冠心病双联抗血小板治疗中国专家共识.pdf#p10#EVD-F5E538C7CE1BC30045E6-UA,未增加缺血或出血事 IVUS‑XPL（2016）［53］ 冠心病患者（典型胸痛或心肌梗死），接受PCI 6比12 6 个月DAPT件发生率 较12 个月DAPT （n=1 400） I‑LOVE‑IT（2018）［54］ SCAD和/或ACS，接受PCI（n=1 829） 6比12 6个月DAPT非劣于12个月DAPT SMART‑DATE（2018）［55］ ACS患者，接受PCI（n=2 712） 6比12 6个月DAPT较12个月DAPT增加了心肌梗死的风险 为经皮冠状动脉介入治 注：DAPT 为双联抗血小板,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
BATCH-CARD-CAD-20260623-001,REL-33D79D702486BCB1B570,DIS-CARD-CAD-UA,不稳定型心绞痛,has_treatment_plan,PLAN-CARD-8B4C35522D9A,不稳定型心绞痛治疗方案,TreatmentPlan,applicable_population;clinical_review_status;clinical_rule_or_clinical_pathway;exclusion_or_contraindication;recommendation_class_and_evidence_level,pending_clinical_review,冠心病双联抗血小板治疗中国专家共识.pdf#p6#EVD-F5E538C7CE1BC30045E6-UA | 冠心病双联抗血小板治疗中国专家共识.pdf#p10#EVD-F5E538C7CE1BC30045E6-UA | 中国 冠状动脉粥样硬化性心脏病猝死2024.pdf#p10#EVD-F5E538C7CE1BC30045E6-UA,未增加缺血或出血事 IVUS‑XPL（2016）［53］ 冠心病患者（典型胸痛或心肌梗死），接受PCI 6比12 6 个月DAPT件发生率 较12 个月DAPT （n=1 400） I‑LOVE‑IT（2018）［54］ SCAD和/或ACS，接受PCI（n=1 829） 6比12 6个月DAPT非劣于12个月DAPT SMART‑DATE（2018）［55］ ACS患者，接受PCI（n=2 712） 6比12 6个月DAPT较12个月DAPT增加了心肌梗死的风险 为经皮冠状动脉介入治 注：DAPT 为双联抗血小板,补齐缺失字段；临床专家审核后填写 approve/reject/revise；未审核不得进入正式 CDSS。,,,,,,,,,,,,,,
